,dataset,ind,DF_CC_overall,DF_CC_keep,DF_CC_notkeep
0,P0115,0,0.15153561106743732,0.7837637715092501,0.13226241583442797
0,P0115,9,0.13237402788866223,0.5984673468122367,0.12217586365808
0,P0115,11,0.1188160376033015,0.6238227010123539,0.10698764955654767
0,P0115,6,0.13940704985987915,0.5378953070543876,0.1320154315844144
0,P0115,7,0.14791780503343385,0.5605701875367274,0.13979920268515497
0,P0115,10,0.13257930411554475,0.6160103816136001,0.12164386695055433
0,P0115,4,0.14955723031600437,0.5194858499113172,0.14370022972988145
0,P0115,5,0.14709212546312994,0.524793021292416,0.14061771519005678
0,P0115,2,-0.029024696582913033,0.45738068830428774,-0.036113132953878975
0,P0115,8,0.14224056733799015,0.5776368745034864,0.13315199257315974
0,P0115,3,-0.02953397428707455,0.45338409236056365,-0.0366520153993715
0,P0116,0,0.08158928735603248,0.6200019349873798,0.0781639914439619
0,P0116,9,-0.02211201526546091,0.5768155084695508,-0.024897144863369053
0,P0116,11,-0.02025353980153023,0.6016241564822993,-0.02338927134907384
0,P0116,6,0.01811972423900922,0.5267675494912033,0.016147280098435794
0,P0116,7,0.002736265181427036,0.528165761066051,0.0005473161120712602
0,P0116,10,-0.018173301567751668,0.567539390395901,-0.021058320082405012
0,P0116,4,0.06363691170214776,0.5220958888543652,0.062112779062166834
0,P0116,5,0.03985385083817603,0.5228086916234191,0.038148716908440024
0,P0116,2,-0.10990995541144978,0.4605265043157699,-0.11161971315225654
0,P0116,8,0.002292970096246862,0.5554615213903399,-9.6336510193438e-05
0,P0116,3,-0.10797114959331891,0.43857362790975435,-0.10963901078654568
0,P0123,0,0.018698193776350576,0.6322714149205171,0.014230460286527013
0,P0123,9,-0.04253530651189513,0.47298875129292045,-0.044211154343840514
0,P0123,11,-0.05525488839258836,0.49902552582322385,-0.05713519415594211
0,P0123,6,-0.02191609412145257,0.41340006769606147,-0.023200285178727173
0,P0123,7,-0.019896271032561894,0.43607566952665516,-0.02128289037806634
0,P0123,10,-0.05372612728837745,0.47843159979070415,-0.055515034430022855
0,P0123,4,-0.013062608020798038,0.4071940722654307,-0.014196961554040719
0,P0123,5,-0.013084349698774545,0.4031289193025576,-0.014251653694640999
0,P0123,2,-0.16322644114404813,0.33431097692287565,-0.16449629669466215
0,P0123,8,-0.03757941045274866,0.45105403759528606,-0.03911738280634612
0,P0123,3,-0.1642546770666022,0.33328351560675107,-0.1655251297395655
0,P0124,0,0.043879899121203214,-0.10819325197695717,0.043905686469819336
0,P0124,9,-0.06428279660498165,-0.15819092039282803,-0.0642220515099631
0,P0124,11,-0.07962094497333091,-0.146819169198612,-0.07957649753142053
0,P0124,6,-0.018419251928371648,-0.030809194597754615,-0.01837441813206263
0,P0124,7,-0.02258013579396895,-0.0794231808392657,-0.022520001910532505
0,P0124,10,-0.07248227686848435,-0.10760049020616691,-0.0724493969587402
0,P0124,4,0.014960655084552863,0.020708156892467047,0.015003747407112238
0,P0124,5,0.009776921553715621,-0.0005011702031868942,0.009827210936733376
0,P0124,2,-0.2058008413981461,-0.3197351931068873,-0.2058035127702224
0,P0124,8,-0.05048920484504063,-0.07312729755163798,-0.050447386395587455
0,P0124,3,-0.20006751447085777,-0.2672693300582043,-0.20008917066754664
0,P0131,0,0.11506915201901648,0.5503600110240358,0.11175448575197076
0,P0131,9,0.16683374111846686,0.43432714234278263,0.16477915222272743
0,P0131,11,0.16246893872243262,0.4448756093158436,0.16012969910199562
0,P0131,6,0.20853181240111876,0.42111741500019506,0.20713735112265969
0,P0131,7,0.19309434372980128,0.41895389618992485,0.19147159862364196
0,P0131,10,0.16397030555105632,0.4356942309394552,0.16177486890969386
0,P0131,4,0.23942652364794723,0.41285541840737905,0.23832610826887435
0,P0131,5,0.20985195424232106,0.41549466721717127,0.2085636175042139
0,P0131,2,0.0951037928108344,0.3308903395416108,0.09364228976359254
0,P0131,8,0.18218601715410718,0.41921780150081056,0.18039719838612456
0,P0131,3,0.08459725956243995,0.31497273592570013,0.08313628066374548
0,P0132,0,0.0660486542582067,0.6536912204350126,0.061114599216430844
0,P0132,9,0.003497365166764526,0.519502382009861,0.000644759438052052
0,P0132,11,-0.007557522747574306,0.5265129678323688,-0.010792520995159729
0,P0132,6,0.042279685734186,0.5005027249800929,0.04024042795253084
0,P0132,7,0.030547884756891706,0.5016160971722379,0.028297743990774275
0,P0132,10,-0.002435612159220129,0.5184926242772651,-0.005471268275560092
0,P0132,4,0.09757912470313511,0.491971285500764,0.09603773209328269
0,P0132,5,0.07676443023955244,0.4917133814420813,0.07504491635740032
0,P0132,2,-0.02623741678207608,0.4812999262758026,-0.028234703775859835
0,P0132,8,0.00970555038448175,0.5100546782095546,0.0071157537097448105
0,P0132,3,-0.024725909795441113,0.47626482857351965,-0.026695438902069407
0,P0137,0,0.1380649603481328,0.6522918793117152,0.1326122788987472
0,P0137,9,0.020360838802787752,0.4940957709867547,0.016752952532269105
0,P0137,11,0.023164094971189153,0.5255861904533325,0.019168827127032228
0,P0137,6,0.05496422696004827,0.44027384548932746,0.05233253544839759
0,P0137,7,0.04849896931252045,0.4523856697167365,0.04562963608850178
0,P0137,10,0.031670296387126935,0.5126607876240322,0.027909752390774468
0,P0137,4,0.07592383835266545,0.4319903720537778,0.0737270423321366
0,P0137,5,0.06662264282043112,0.43162881095350936,0.06425510375661103
0,P0137,2,-0.1419531508955744,0.3559159433783111,-0.1447662076239127
0,P0137,8,0.036464125356791256,0.4796908195214768,0.033189246313431425
0,P0137,3,-0.13660183276699958,0.3642742533370332,-0.1394145647701089
0,P0138,0,0.008376728274974331,0.6456976797044439,-0.0021666213673527403
0,P0138,9,-0.07963464842122779,0.48507439177067035,-0.08412140350578219
0,P0138,11,-0.09226929769344955,0.5189167241472115,-0.09754868149696794
0,P0138,6,-0.032707653571512334,0.4264047374761775,-0.03568469330079609
0,P0138,7,-0.04238100104765408,0.44698540660319674,-0.04578725721234143
0,P0138,10,-0.08968124013687266,0.5021333567865647,-0.09462801090531778
0,P0138,4,-0.022314624120309875,0.4116510660931638,-0.024595424658292352
0,P0138,5,-0.03595858859960326,0.41490406441427097,-0.03858653053048841
0,P0138,2,-0.1845738514556321,0.3588512213962574,-0.18699231856724893
0,P0138,8,-0.06594868594931971,0.4533778648719216,-0.06987731804759616
0,P0138,3,-0.18084802934150943,0.3572783293118883,-0.18320026035638287
0,P0139,0,0.1370009690962896,0.573374920141241,0.12787522965690876
0,P0139,9,0.20150627931921364,0.4659797553152492,0.1977481600356007
0,P0139,11,0.20747883683479132,0.48538979825672895,0.20323634653431008
0,P0139,6,0.19210581402115165,0.4253019496662893,0.18927314155961544
0,P0139,7,0.20111546832306929,0.4413730785703258,0.19802792655142556
0,P0139,10,0.2057830864744132,0.47189273083440897,0.20181708884349378
0,P0139,4,0.1783936113610969,0.40815431959745824,0.17589166099031678
0,P0139,5,0.18552445748418225,0.4124392232819425,0.18289817515679685
0,P0139,2,0.023879836833005104,0.3695797071504441,0.020181009623971447
0,P0139,8,0.20350613953991006,0.4487805138669785,0.20016858014733804
0,P0139,3,0.019910236930974014,0.36376004638505777,0.01621277832514577
0,P0142,0,-0.039855543086177316,0.40379383623790355,-0.042404056360910033
0,P0142,9,-0.12530150012013425,0.04302578856296615,-0.12592153898215147
0,P0142,11,-0.12615188201530433,0.02584892225634548,-0.12674146179336726
0,P0142,6,-0.0863844069711777,0.0714399535206876,-0.08691358237755116
0,P0142,7,-0.09656711472238874,0.05760422970633998,-0.09709848546233864
0,P0142,10,-0.12393625456629523,0.03521370069530004,-0.12454675870034329
0,P0142,4,-0.08827678939128478,0.0864433310611799,-0.08882037062678601
0,P0142,5,-0.09160835086210617,0.09199002158261288,-0.09219884228529833
0,P0142,2,-0.23635281642586067,-0.10585629750539857,-0.2368984739048142
0,P0142,8,-0.10822696989038405,0.04658560048041182,-0.10878320862158875
0,P0142,3,-0.23578083744850337,-0.10497648115161914,-0.2363302773876093
0,P0148,0,0.14115373448413315,0.6247553796648059,0.13715632325706756
0,P0148,9,0.09200277917160407,0.3995408740616013,0.08992158187365301
0,P0148,11,0.10489470503708573,0.41721825055937306,0.10271362161375251
0,P0148,6,0.07686925329237396,0.337330537174237,0.07515147148311316
0,P0148,7,0.0845625254786198,0.3460151218603973,0.08278478144678122
0,P0148,10,0.10640780582822733,0.40348953359439454,0.10432335668401481
0,P0148,4,0.09477949958604161,0.3219066462509506,0.09335062524758583
0,P0148,5,0.06725935095992491,0.3269826751223753,0.06561762591560719
0,P0148,2,-0.028264871801679952,0.2894376530068432,-0.030068907700973393
0,P0148,8,0.0932343398230664,0.37597007453614845,0.09130584311510516
0,P0148,3,-0.03517785002438559,0.28275232367155656,-0.036964581716710306
0,P0159,0,0.15965720249446055,0.692671956312555,0.152225802960687
0,P0159,9,0.25554924097781234,0.6219684475186753,0.25213506796421614
0,P0159,11,0.2529615516784876,0.6417058463350405,0.24927020354600246
0,P0159,6,0.24514708484688125,0.5736759243577878,0.24221598485146756
0,P0159,7,0.24826626318542136,0.5877361676922388,0.24516971550503963
0,P0159,10,0.2564939340751867,0.631136510529309,0.25297689899407233
0,P0159,4,0.25192524884842515,0.559365688508078,0.2492839673126055
0,P0159,5,0.24157806465316087,0.5555567150816538,0.238807132304112
0,P0159,2,0.1824220051845072,0.5482064857043693,0.17902192698836805
0,P0159,8,0.25272466050888626,0.6045929247462807,0.24947280442299538
0,P0159,3,0.1889740021612422,0.5460823658799224,0.1856726728889662
0,P0161,0,0.11720996891840421,0.6082162614252091,0.10882982202850548
0,P0161,9,0.17691211578450797,0.49660068709631605,0.1734239609743337
0,P0161,11,0.18392352950685412,0.5357646908524536,0.18000052404777364
0,P0161,6,0.15655776761267867,0.4385494981703219,0.1536961865410114
0,P0161,7,0.16555472306701527,0.45501186123778353,0.16252665014183537
0,P0161,10,0.181209886807437,0.5178231822888686,0.17749075185479346
0,P0161,4,0.12966600681495546,0.4202823718853838,0.12690691497566364
0,P0161,5,0.1524784635971164,0.42532837837042886,0.14980673999920022
0,P0161,2,0.00519913289110213,0.3881773680227835,0.0018339307317463717
0,P0161,8,0.17383502691582178,0.47665045375325343,0.17060400465063913
0,P0161,3,0.007223509211344726,0.3899987235100525,0.003948994510045504
0,P0163,0,0.06282778269798876,0.6837154755731149,0.054954584172869504
0,P0163,9,-0.096994289516348,0.48007178914714727,-0.10068921705760721
0,P0163,11,-0.08961229412260424,0.5051420072234923,-0.09361520959398027
0,P0163,6,-0.13398640644531298,0.4130515095207587,-0.13702263691288605
0,P0163,7,-0.11616962643450333,0.438306830168592,-0.11941396487068257
0,P0163,10,-0.0893250465863079,0.4961870833972603,-0.09318137500060253
0,P0163,4,-0.1554212558630289,0.38243956636828774,-0.15802015263755814
0,P0163,5,-0.14761522163983812,0.3892954676385465,-0.1504454142855831
0,P0163,2,-0.29689592941241527,0.27416808228625483,-0.2991394042935357
0,P0163,8,-0.10085395960098385,0.4609326189173574,-0.10433546620092589
0,P0163,3,-0.2971547703919691,0.2693322298445409,-0.2993477524158974
0,P0178,0,0.033609925591130616,0.6971881954155437,0.02670790319641566
0,P0178,9,0.03711268373594724,0.5851324993378203,0.030758680497298043
0,P0178,11,0.04563390503710072,0.6396232872026361,0.03851382675486437
0,P0178,6,-0.08529501879135491,0.45928581534243035,-0.09112446918340042
0,P0178,7,-0.04536831002302713,0.5033490118814937,-0.0514962255475536
0,P0178,10,0.03844820653679588,0.6139505421369462,0.03159003873491044
0,P0178,4,-0.14473221227270403,0.40676252074499303,-0.14983883488891225
0,P0178,5,-0.10761075225839205,0.43886306737297087,-0.11311419026300003
0,P0178,2,-0.2627803286533039,0.32815332977627093,-0.2669428852778918
0,P0178,8,-0.0031141116089325642,0.5486882889979283,-0.009480828463949474
0,P0178,3,-0.26338397709103806,0.3299924448915106,-0.26747818761020703
0,P0179,0,0.08780069268900415,0.3820783877899085,0.08396157104753497
0,P0179,9,0.18733674854146407,0.28160163344279837,0.18582331735743932
0,P0179,11,0.20292462151471508,0.31110486340199023,0.20128500110509712
0,P0179,6,0.13541934926450352,0.2363791935049332,0.13390335034147346
0,P0179,7,0.16837311149785344,0.2510576699636281,0.16702544749573425
0,P0179,10,0.20155826167938432,0.3040600151825267,0.2000067973136428
0,P0179,4,0.0959287196071595,0.22009820797945856,0.09426529998005
0,P0179,5,0.10936334843108303,0.22540284781080092,0.10775162544416207
0,P0179,2,-0.030025043916566064,0.19468569904339092,-0.03251197287360943
0,P0179,8,0.18560172731391011,0.26529623310294753,0.18424571457652003
0,P0179,3,-0.03607320165503316,0.19546029902076992,-0.03862751254164466
